CustomerID,TotalRevenue,TotalOrders,AverageOrderValue,CLV,Segment
15347,201.60000000000002,1,201.60000000000002,201.60000000000002,Lost Customers
15348,158.04,1,158.04,158.04,Lost Customers
15349,473.81,2,236.905,473.81,At Risk
15350,115.65,1,115.65,115.65,Lost Customers
15351,1960.1100000000001,7,280.0157142857143,1960.1100000000001,Champions
15353,777.02,2,388.51,777.02,At Risk
15355,277.05,2,138.525,277.05,Potential Loyalists
15356,2766.5,10,276.65,2766.5,Champions
15358,8347.2,22,379.41818181818184,8347.2,Champions
15360,427.93,1,427.93,427.93,Hibernating
15361,418.92,1,418.92,418.92,Lost Customers
15363,326.0,1,326.0,326.0,Lost Customers
15364,913.19,2,456.595,913.19,At Risk
15365,2314.32,7,330.6171428571429,2314.32,Champions
15366,602.51,2,301.255,602.51,At Risk
15367,1877.59,4,469.3975,1877.59,Loyal Customers
15368,446.94000000000005,1,446.94000000000005,446.94000000000005,Hibernating
15370,2386.05,7,340.86428571428576,2386.05,Loyal Customers
15372,2007.3999999999999,1,2007.3999999999999,2007.3999999999999,Hibernating
15373,2415.91,12,201.32583333333332,2415.91,Champions
15374,168.0,1,168.0,168.0,Lost Customers
15376,1233.3600000000001,3,411.12000000000006,1233.3600000000001,Loyal Customers
15379,3703.29,7,529.0414285714286,3703.29,Can't Lose Them
15380,1690.2600000000002,5,338.052,1690.2600000000002,Champions
15381,596.85,2,298.425,596.85,At Risk
15382,5955.71,6,992.6183333333333,5955.71,Champions
15384,642.41,2,321.205,642.41,At Risk
15385,316.88,1,316.88,316.88,Hibernating
15386,394.14,1,394.14,394.14,Lost Customers
15388,140.54,1,140.54,140.54,Lost Customers
15389,500.0,1,500.0,500.0,Hibernating
15392,1535.53,4,383.8825,1535.53,Champions
15393,231.86,2,115.93,231.86,Potential Loyalists
15394,2183.54,4,545.885,2183.54,Champions
15395,107.45,1,107.45,107.45,Lost Customers
15396,288.18,1,288.18,288.18,Lost Customers
15397,94.0,1,94.0,94.0,Lost Customers
15398,1345.53,2,672.765,1345.53,Loyal Customers
15399,815.77,3,271.92333333333335,815.77,Loyal Customers
15400,716.2,5,143.24,716.2,At Risk
15402,626.77,2,313.385,626.77,At Risk
15405,349.1,1,349.1,349.1,Lost Customers
15406,510.71000000000004,2,255.35500000000002,510.71000000000004,Loyal Customers
15407,1056.44,4,264.11,1056.44,Loyal Customers
15408,267.18,1,267.18,267.18,Lost Customers
15410,3450.84,8,431.355,3450.84,Can't Lose Them
15411,1358.88,4,339.72,1358.88,Champions
15412,190.53,1,190.53,190.53,Lost Customers
15414,774.9000000000001,3,258.3,774.9000000000001,Loyal Customers
15415,572.8100000000001,1,572.8100000000001,572.8100000000001,Hibernating
15416,3984.32,4,996.08,3984.32,Loyal Customers
15417,508.8,1,508.8,508.8,Hibernating
15419,135.86,1,135.86,135.86,Hibernating
15421,950.36,4,237.59,950.36,Loyal Customers
15422,97.7,2,48.85,97.7,At Risk
15423,43.5,1,43.5,43.5,Hibernating
15424,383.34,2,191.67,383.34,At Risk
15426,1447.39,5,289.478,1447.39,Champions
15427,1483.14,3,494.38000000000005,1483.14,Loyal Customers
15428,93.78,1,93.78,93.78,Hibernating
15429,397.35,2,198.675,397.35,Potential Loyalists
15432,171.19,1,171.19,171.19,Hibernating
15433,533.3,2,266.65,533.3,At Risk
15434,1041.48,5,208.296,1041.48,Champions
15435,149.29,1,149.29,149.29,Hibernating
15436,1122.53,3,374.1766666666667,1122.53,Loyal Customers
15437,200.16,1,200.16,200.16,Lost Customers
15438,156.57999999999998,1,156.57999999999998,156.57999999999998,Lost Customers
15440,383.68,3,127.89333333333333,383.68,At Risk
15442,594.0,1,594.0,594.0,Hibernating
15443,3236.91,7,462.4157142857143,3236.91,Champions
15444,1418.26,2,709.13,1418.26,Loyal Customers
15445,113.5,1,113.5,113.5,Lost Customers
15447,155.17,1,155.17,155.17,Lost Customers
15448,494.64,1,494.64,494.64,Hibernating
15449,974.52,3,324.84,974.52,Loyal Customers
15450,429.84,1,429.84,429.84,Hibernating
15452,538.73,3,179.57666666666668,538.73,Loyal Customers
15453,1388.37,7,198.3385714285714,1388.37,Champions
15454,179.1,1,179.1,179.1,Lost Customers
15456,447.22,3,149.07333333333335,447.22,At Risk
15457,237.07,1,237.07,237.07,Lost Customers
15458,161.64,1,161.64,161.64,Hibernating
15460,216.76,1,216.76,216.76,Lost Customers
15462,234.6,3,78.2,234.60000000000002,At Risk
15463,126.14,1,126.14,126.14,Hibernating
15464,1048.85,1,1048.85,1048.85,Hibernating
15465,7354.62,18,408.59,7354.62,Champions
15466,334.53,1,334.53,334.53,Lost Customers
15467,524.88,3,174.96,524.88,Loyal Customers
15468,467.51,2,233.755,467.51,At Risk
15469,538.55,2,269.275,538.55,Loyal Customers
15471,469.48,1,469.48,469.48,New Customers
15472,371.56,1,371.56,371.56,Lost Customers
15473,1771.2,7,253.02857142857144,1771.2,Champions
15475,454.10999999999996,1,454.10999999999996,454.10999999999996,Lost Customers
15478,1441.42,2,720.71,1441.42,Loyal Customers
15480,905.5,1,905.5,905.5,Hibernating
15482,11054.96,12,921.2466666666666,11054.96,Champions
15483,233.81,4,58.4525,233.81,At Risk
15484,3594.31,4,898.5775,3594.31,Champions
15485,2575.0,3,858.3333333333334,2575.0,Loyal Customers
15488,91.32000000000001,1,91.32000000000001,91.32000000000001,Lost Customers
15489,1134.28,3,378.0933333333333,1134.28,Loyal Customers
15491,3100.09,6,516.6816666666667,3100.09,Can't Lose Them
15492,659.4599999999999,2,329.72999999999996,659.4599999999999,Loyal Customers
15493,2001.8,5,400.36,2001.8000000000002,Loyal Customers
15494,1299.23,2,649.615,1299.23,Loyal Customers
15497,1262.2,2,631.1,1262.2,Loyal Customers
15498,13316.4,27,493.2,13316.4,Champions
15500,1131.56,4,282.89,1131.56,Champions
15502,10384.93,12,865.4108333333334,10384.93,Champions
15503,147.09,1,147.09,147.09,Lost Customers
15504,52.83,1,52.83,52.83,Lost Customers
15505,3610.96,5,722.192,3610.96,Loyal Customers
15506,979.26,3,326.42,979.26,Loyal Customers
15507,492.36,1,492.36,492.36,Hibernating
15508,1000.27,6,166.71166666666667,1000.27,Can't Lose Them
15510,250.0,1,250.0,250.0,Lost Customers
15511,909.23,5,181.846,909.23,Loyal Customers
15512,121.0,2,60.5,121.0,At Risk
15513,14758.220000000001,19,776.7484210526317,14758.220000000001,Loyal Customers
15514,4139.46,11,376.31454545454545,4139.46,Champions
15516,62.43,3,20.81,62.42999999999999,At Risk
15517,267.03,1,267.03,267.03,Lost Customers
15518,1942.45,8,242.80625,1942.45,Loyal Customers
15520,343.5,1,343.5,343.5,New Customers
15521,3000.2,8,375.025,3000.2,Loyal Customers
15522,398.84,2,199.42,398.84,At Risk
15523,412.01000000000005,1,412.01000000000005,412.01000000000005,Lost Customers
15524,440.0,1,440.0,440.0,Hibernating
15525,825.92,3,275.3066666666667,825.9200000000001,Loyal Customers
15526,148.44,2,74.22,148.44,At Risk
15527,2429.78,8,303.7225,2429.78,Champions
15528,229.33,1,229.33,229.33,Lost Customers
15529,3995.23,11,363.20272727272726,3995.23,Champions
15530,1502.35,4,375.5875,1502.35,Champions
15531,2007.44,2,1003.72,2007.44,Loyal Customers
15532,1580.93,4,395.2325,1580.93,Champions
15533,807.57,3,269.19,807.5699999999999,Loyal Customers
15535,536.4,4,134.1,536.4,At Risk
15537,110.92,1,110.92,110.92,Lost Customers
15539,538.46,1,538.46,538.46,New Customers
15540,213.3,1,213.3,213.3,New Customers
15541,85.13000000000001,1,85.13000000000001,85.13000000000001,Lost Customers
15543,127.86,1,127.86,127.86,Lost Customers
15544,3546.71,9,394.0788888888889,3546.71,Champions
15545,292.71999999999997,2,146.35999999999999,292.71999999999997,At Risk
15547,4954.84,14,353.9171428571429,4954.84,Champions
15549,1693.26,3,564.42,1693.2599999999998,At Risk
15550,575.63,4,143.9075,575.63,Loyal Customers
15551,436.06,1,436.06,436.06,Hibernating
15552,90.12,1,90.12,90.12,Lost Customers
15553,437.23,1,437.23,437.23,Hibernating
15554,217.2,1,217.2,217.2,Lost Customers
15555,4805.17,16,300.323125,4805.17,Champions
15556,279.77,1,279.77,279.77,Hibernating
15557,473.65000000000003,1,473.65000000000003,473.65000000000003,Hibernating
15561,800.59,4,200.1475,800.59,Loyal Customers
15562,134.55,1,134.55,134.55,Lost Customers
15563,1400.44,4,350.11,1400.44,Champions
15565,173.16,2,86.58,173.16,At Risk
15567,186.01,1,186.01,186.01,Hibernating
15568,758.29,3,252.76333333333332,758.29,Loyal Customers
15569,1375.71,5,275.142,1375.71,Can't Lose Them
15570,4165.52,12,347.1266666666667,4165.52,Champions
15571,650.4300000000001,4,162.60750000000002,650.4300000000001,Loyal Customers
15572,2552.86,7,364.69428571428574,2552.86,Champions
15573,607.45,2,303.725,607.45,Loyal Customers
15574,702.25,4,175.5625,702.25,At Risk
15576,940.6700000000001,1,940.6700000000001,940.6700000000001,Hibernating
15577,258.88,3,86.29333333333334,258.88,At Risk
15578,127.1,1,127.1,127.1,Lost Customers
15579,348.6,2,174.3,348.6,At Risk
15581,3679.9700000000003,13,283.0746153846154,3679.9700000000003,Can't Lose Them
15582,682.9100000000001,3,227.63666666666668,682.9100000000001,Loyal Customers
15584,725.11,4,181.2775,725.11,Loyal Customers
15585,455.3,1,455.3,455.3,Lost Customers
15587,913.6800000000001,4,228.42000000000002,913.6800000000001,Loyal Customers
15589,478.53000000000003,3,159.51000000000002,478.5300000000001,At Risk
15592,388.58,1,388.58,388.58,Hibernating
15593,199.8,1,199.8,199.8,Hibernating
15594,1771.78,5,354.356,1771.78,Champions
15596,1406.59,5,281.318,1406.59,Can't Lose Them
15597,324.57,1,324.57,324.57,Hibernating
15598,240.68,1,240.68,240.68,Hibernating
15599,761.74,2,380.87,761.74,Loyal Customers
15601,6776.56,14,484.04,6776.56,Champions
15602,1297.8700000000001,9,144.20777777777778,1297.87,Champions
15603,48.480000000000004,1,48.480000000000004,48.480000000000004,Lost Customers
15604,216.39,1,216.39,216.39,Hibernating
15605,1198.23,5,239.64600000000002,1198.23,Loyal Customers
15606,2920.16,9,324.4622222222222,2920.16,Loyal Customers
15607,104.76,1,104.76,104.76,Lost Customers
15608,1093.68,4,273.42,1093.68,Champions
15609,298.48,1,298.48,298.48,Lost Customers
15610,112.46000000000001,1,112.46000000000001,112.46000000000001,Hibernating
15611,1591.45,13,122.41923076923078,1591.45,Champions
15612,195.15,2,97.575,195.15,At Risk
15615,10399.74,23,452.1626086956522,10399.74,Champions
15618,776.851,4,194.21275,776.851,Loyal Customers
15619,336.40000000000003,1,336.40000000000003,336.40000000000003,New Customers
15620,1553.18,3,517.7266666666667,1553.18,Loyal Customers
15621,1293.03,4,323.2575,1293.03,Champions
15622,3709.56,9,412.17333333333335,3709.56,Loyal Customers
15623,301.03,1,301.03,301.03,Lost Customers
15624,588.13,4,147.0325,588.13,At Risk
15625,1534.26,4,383.565,1534.26,Can't Lose Them
15626,675.8,2,337.9,675.8,At Risk
15628,2870.2400000000002,9,318.91555555555556,2870.24,Champions
15630,1186.35,2,593.175,1186.35,Loyal Customers
15632,3285.31,8,410.66375,3285.31,Champions
15634,243.55,1,243.55,243.55,Hibernating
15636,724.76,2,362.38,724.76,At Risk
15637,223.36,1,223.36,223.36,Hibernating
15639,425.32,1,425.32,425.32,Lost Customers
15640,12515.66,15,834.3773333333334,12515.66,Champions
15641,1887.2,4,471.8,1887.2,Can't Lose Them
15643,664.0,3,221.33333333333334,664.0,At Risk
15644,813.0,4,203.25,813.0,At Risk
15645,612.01,1,612.01,612.01,Hibernating
15646,447.64000000000004,3,149.21333333333334,447.64,At Risk
15648,657.35,2,328.675,657.35,At Risk
15649,816.0,2,408.0,816.0,At Risk
15651,646.3,3,215.4333333333333,646.3,Loyal Customers
15652,337.74,1,337.74,337.74,Lost Customers
15653,877.4399999999999,2,438.71999999999997,877.4399999999999,At Risk
15654,922.53,2,461.265,922.53,Loyal Customers
15655,560.67,1,560.67,560.67,Hibernating
15656,748.5,4,187.125,748.5,Loyal Customers
15657,30.0,1,30.0,30.0,Hibernating
15658,1024.1000000000001,5,204.82000000000002,1024.1000000000001,Can't Lose Them
15659,306.45,1,306.45,306.45,Hibernating
15660,1600.86,9,177.87333333333333,1600.8600000000001,Champions
15661,309.8,2,154.9,309.8,At Risk
15663,138.14,1,138.14,138.14,Lost Customers
15664,386.43,1,386.43,386.43,Hibernating
15665,2242.01,2,1121.005,2242.01,At Risk
15667,301.32,1,301.32,301.32,Hibernating
15668,76.32000000000001,1,76.32000000000001,76.32000000000001,Lost Customers
15669,684.34,4,171.085,684.34,Loyal Customers
15670,173.05,1,173.05,173.05,Lost Customers
15671,2657.13,7,379.59000000000003,2657.13,Champions
15673,2881.02,4,720.255,2881.02,Can't Lose Them
15674,2446.6,5,489.32,2446.6,Can't Lose Them
15675,323.69,3,107.89666666666666,323.69,At Risk
15676,3435.76,3,1145.2533333333333,3435.76,Loyal Customers
15677,657.23,1,657.23,657.23,Hibernating
15678,352.7,1,352.7,352.7,Hibernating
15679,781.28,4,195.32,781.28,Loyal Customers
15680,1333.68,3,444.56,1333.68,Loyal Customers
15681,1426.16,5,285.232,1426.16,Champions
15683,193.75,1,193.75,193.75,Lost Customers
15687,2993.1,9,332.56666666666666,2993.1,Champions
15689,254.1,2,127.05,254.1,At Risk
15690,239.76,2,119.88,239.76,Potential Loyalists
15691,136.8,1,136.8,136.8,Lost Customers
15692,191.04,1,191.04,191.04,Hibernating
15694,6479.4,14,462.8142857142857,6479.4,Champions
15695,409.98,2,204.99,409.98,At Risk
15696,2736.46,8,342.0575,2736.46,Loyal Customers
15699,309.65,1,309.65,309.65,Hibernating
15700,696.68,2,348.34,696.68,At Risk
15701,1542.14,4,385.535,1542.14,Champions
15703,211.5,1,211.5,211.5,Lost Customers
15704,2293.62,4,573.405,2293.62,Can't Lose Them
15705,143.1,1,143.1,143.1,Lost Customers
15706,1060.56,4,265.14,1060.56,Loyal Customers
15707,945.58,4,236.395,945.58,Loyal Customers
15708,3364.2400000000002,7,480.6057142857143,3364.2400000000002,Loyal Customers
15709,133.25,1,133.25,133.25,Lost Customers
15712,1072.3600000000001,5,214.47200000000004,1072.3600000000001,Champions
15713,356.7,2,178.35,356.7,At Risk
15714,330.88,2,165.44,330.88,Potential Loyalists
15716,1118.81,4,279.7025,1118.81,Can't Lose Them
15717,150.3,1,150.3,150.3,Lost Customers
15719,5045.61,13,388.1238461538461,5045.61,Loyal Customers
15720,598.73,1,598.73,598.73,Hibernating
15721,507.08,1,507.08,507.08,New Customers
15722,2222.56,5,444.512,2222.56,Loyal Customers
15723,203.1,1,203.1,203.1,Lost Customers
15724,218.25,2,109.125,218.25,At Risk
15725,415.25,1,415.25,415.25,Hibernating
15727,5178.96,7,739.8514285714285,5178.96,Champions
15729,85.0,1,85.0,85.0,Lost Customers
15730,1120.88,3,373.6266666666667,1120.88,Loyal Customers
15732,294.12,2,147.06,294.12,At Risk
15733,162.3,1,162.3,162.3,Lost Customers
15734,1339.45,2,669.725,1339.45,At Risk
15737,1205.1200000000001,8,150.64000000000001,1205.1200000000001,Champions
15738,4812.42,16,300.77625,4812.42,Champions
15739,449.12,1,449.12,449.12,Hibernating
15740,154.88,1,154.88,154.88,Hibernating
15743,784.46,4,196.115,784.46,Loyal Customers
15744,34.8,1,34.8,34.8,Lost Customers
15745,1094.59,4,273.6475,1094.59,Champions
15746,196.88,1,196.88,196.88,Lost Customers
15747,974.04,3,324.68,974.04,Loyal Customers
15748,149.31,1,149.31,149.31,Hibernating
15749,44534.3,3,14844.766666666668,44534.3,At Risk
15750,2465.48,8,308.185,2465.48,Champions
15752,2637.38,7,376.7685714285714,2637.38,Loyal Customers
15753,79.2,1,79.2,79.2,Lost Customers
15754,458.57,3,152.85666666666665,458.56999999999994,At Risk
15755,2364.25,6,394.0416666666667,2364.25,Champions
15756,532.96,4,133.24,532.96,Loyal Customers
15757,714.42,2,357.21,714.42,Loyal Customers
15758,205.25,1,205.25,205.25,Potential Loyalists
15759,253.04,3,84.34666666666666,253.04,At Risk
15762,583.75,2,291.875,583.75,Loyal Customers
15763,1086.92,2,543.46,1086.92,Loyal Customers
15764,3279.97,6,546.6616666666666,3279.97,Can't Lose Them
15766,315.06,1,315.06,315.06,Hibernating
15768,621.8299999999999,3,207.27666666666664,621.8299999999999,At Risk
15769,56252.72,26,2163.566153846154,56252.72000000001,Champions
15773,635.6800000000001,1,635.6800000000001,635.6800000000001,Potential Loyalists
15774,270.8,1,270.8,270.8,Hibernating
15775,104.9,1,104.9,104.9,Lost Customers
15776,241.62,1,241.62,241.62,Lost Customers
15777,1047.11,4,261.7775,1047.11,Can't Lose Them
15780,475.28000000000003,3,158.42666666666668,475.28000000000003,At Risk
15781,345.46,3,115.15333333333332,345.46,Potential Loyalists
15782,2614.7400000000002,3,871.58,2614.7400000000002,Champions
15783,246.3,1,246.3,246.3,Potential Loyalists
15785,2328.9700000000003,5,465.79400000000004,2328.9700000000003,Loyal Customers
15786,4932.2,3,1644.0666666666666,4932.2,Loyal Customers
15787,948.05,3,316.01666666666665,948.05,Champions
15789,351.3,1,351.3,351.3,Lost Customers
15790,220.85,1,220.85,220.85,Potential Loyalists
15791,1612.69,2,806.345,1612.69,Loyal Customers
15793,965.61,3,321.87,965.61,Champions
15795,610.01,1,610.01,610.01,Hibernating
15796,2711.56,8,338.945,2711.56,Champions
15797,2207.4,4,551.85,2207.4,Can't Lose Them
15799,884.14,3,294.7133333333333,884.1399999999999,At Risk
15800,699.08,2,349.54,699.08,At Risk
15801,1063.95,3,354.65000000000003,1063.95,Loyal Customers
15802,451.42,1,451.42,451.42,Lost Customers
15803,415.82000000000005,1,415.82000000000005,415.82000000000005,Hibernating
15804,4206.39,13,323.5684615384616,4206.39,Champions
15805,5528.4800000000005,17,325.204705882353,5528.4800000000005,Champions
15806,784.58,3,261.5266666666667,784.5800000000002,Loyal Customers
15807,903.9,3,301.3,903.9000000000001,Loyal Customers
15808,3734.9700000000003,4,933.7425000000001,3734.9700000000003,Can't Lose Them
15809,515.77,5,103.154,515.77,Loyal Customers
15810,1391.98,4,347.995,1391.98,Can't Lose Them
15811,2218.62,6,369.77,2218.62,Champions
15812,1801.14,5,360.228,1801.14,Can't Lose Them
15813,1303.9099999999999,2,651.9549999999999,1303.9099999999999,At Risk
15814,1945.33,4,486.3325,1945.33,Champions
15815,2100.6,5,420.12,2100.6,Loyal Customers
15819,1905.45,4,476.3625,1905.45,Loyal Customers
15820,206.98,1,206.98,206.98,Lost Customers
15821,570.96,2,285.48,570.96,Loyal Customers
15822,885.47,2,442.735,885.47,Loyal Customers
15823,15.0,1,15.0,15.0,Lost Customers
15825,532.94,1,532.94,532.94,Hibernating
15826,1654.31,3,551.4366666666666,1654.31,Loyal Customers
15827,1836.0900000000001,14,131.14928571428572,1836.0900000000001,Can't Lose Them
15829,636.14,2,318.07,636.14,At Risk
15830,576.0,1,576.0,576.0,Hibernating
15831,801.76,3,267.25333333333333,801.76,Loyal Customers
15832,836.79,1,836.79,836.79,Hibernating
15834,2233.75,4,558.4375,2233.75,Loyal Customers
15835,954.09,4,238.5225,954.09,Loyal Customers
15836,137.37,1,137.37,137.37,Hibernating
15837,391.98,1,391.98,391.98,Hibernating
15838,33643.08,19,1770.6884210526316,33643.08,Champions
15839,1048.49,3,349.49666666666667,1048.49,Loyal Customers
15840,355.56,2,177.78,355.56,At Risk
15841,1224.06,4,306.015,1224.06,Can't Lose Them
15843,118.95000000000002,1,118.95000000000002,118.95000000000002,Lost Customers
15844,130.73999999999998,1,130.73999999999998,130.73999999999998,Hibernating
15845,3711.77,8,463.97125,3711.77,Champions
15847,389.27,2,194.635,389.27,At Risk
15850,238.85,2,119.425,238.85,Potential Loyalists
15852,160.71,2,80.355,160.71,At Risk
15853,110.8,1,110.8,110.8,Hibernating
15854,2974.65,12,247.88750000000002,2974.65,Champions
15855,712.24,5,142.448,712.24,At Risk
15856,16387.57,27,606.947037037037,16387.57,Champions
15857,297.0,1,297.0,297.0,Potential Loyalists
15858,1438.85,5,287.77,1438.85,Champions
15860,977.21,8,122.15125,977.21,Loyal Customers
15861,3165.36,8,395.67,3165.36,Champions
15862,832.88,4,208.22,832.88,Loyal Customers
15863,68.84,2,34.42,68.84,Potential Loyalists
15864,1936.3200000000002,6,322.72,1936.3200000000002,Champions
15865,895.13,3,298.37666666666667,895.13,Loyal Customers
15866,230.53,1,230.53,230.53,Lost Customers
15867,3812.64,15,254.176,3812.64,Champions
15869,149.64,2,74.82,149.64,At Risk
15870,354.09000000000003,1,354.09000000000003,354.09000000000003,Hibernating
15872,360.93,2,180.465,360.93,Potential Loyalists
15874,4405.88,7,629.4114285714286,4405.88,Loyal Customers
15877,493.28,2,246.64,493.28,Loyal Customers
15880,343.28000000000003,1,343.28000000000003,343.28000000000003,Lost Customers
15881,501.39000000000004,5,100.278,501.39000000000004,At Risk
15882,516.36,4,129.09,516.36,At Risk
15883,396.48,2,198.24,396.48,Potential Loyalists
15885,379.35,3,126.45,379.35,At Risk
15886,181.09,1,181.09,181.09,Hibernating
15888,168.31,1,168.31,168.31,Lost Customers
15889,446.87,2,223.435,446.87,At Risk
15891,524.52,1,524.52,524.52,Hibernating
15894,263.55,2,131.775,263.55,At Risk
15895,179.17,1,179.17,179.17,Lost Customers
15897,222.05,2,111.025,222.05,At Risk
15898,1388.88,5,277.776,1388.88,Champions
15899,56.25,1,56.25,56.25,Lost Customers
15900,351.11,1,351.11,351.11,Potential Loyalists
15901,363.88,3,121.29333333333334,363.88,Potential Loyalists
15903,5126.76,7,732.3942857142857,5126.76,Champions
15904,164.68,1,164.68,164.68,Potential Loyalists
15906,1567.69,7,223.9557142857143,1567.69,Champions
15907,967.45,3,322.48333333333335,967.45,Champions
15909,191.94,1,191.94,191.94,Lost Customers
15910,1232.18,8,154.0225,1232.18,Champions
15912,264.62,2,132.31,264.62,At Risk
15916,1528.09,8,191.01125,1528.09,Champions
15917,123.1,1,123.1,123.1,Lost Customers
15918,334.23,2,167.115,334.23,At Risk
15919,639.89,2,319.945,639.89,Loyal Customers
15920,167.5,4,41.875,167.5,At Risk
15921,336.03000000000003,1,336.03000000000003,336.03000000000003,Lost Customers
15922,369.5,1,369.5,369.5,Lost Customers
15923,127.08,1,127.08,127.08,Lost Customers
15925,207.15,1,207.15,207.15,Lost Customers
15930,426.63,1,426.63,426.63,Hibernating
15932,2495.87,8,311.98375,2495.87,Champions
15933,1107.46,3,369.15333333333336,1107.46,Champions
15935,416.86,2,208.43,416.86,At Risk
15937,145.35,1,145.35,145.35,Hibernating
15938,404.58,5,80.916,404.58,At Risk
15939,6115.01,15,407.6673333333334,6115.01,Can't Lose Them
15940,35.8,1,35.8,35.8,Lost Customers
15942,337.44,1,337.44,337.44,Lost Customers
15944,325.1,1,325.1,325.1,Lost Customers
15945,181.0,1,181.0,181.0,Lost Customers
15947,1708.24,1,1708.24,1708.24,Hibernating
15948,955.24,2,477.62,955.24,Loyal Customers
15949,364.72,2,182.36,364.72,Potential Loyalists
15950,1765.51,4,441.3775,1765.51,Champions
15951,708.22,2,354.11,708.22,Loyal Customers
15952,806.57,4,201.6425,806.57,Loyal Customers
15953,1659.3799999999999,8,207.42249999999999,1659.3799999999999,Champions
15955,4416.26,14,315.44714285714286,4416.26,Champions
15957,428.89,1,428.89,428.89,Potential Loyalists
15958,104.35,1,104.35,104.35,Lost Customers
15963,470.76,2,235.38,470.76,Potential Loyalists
15965,845.64,4,211.41,845.64,Loyal Customers
15967,418.83,2,209.415,418.83,Potential Loyalists
15969,666.1,3,222.03333333333333,666.1,Loyal Customers
15970,314.1,1,314.1,314.1,Lost Customers
15971,4199.85,12,349.9875,4199.85,Champions
15973,307.82000000000005,1,307.82000000000005,307.82000000000005,Lost Customers
15974,3442.15,7,491.7357142857143,3442.15,Loyal Customers
15975,371.01,1,371.01,371.01,Lost Customers
15976,430.94,2,215.47,430.94,At Risk
15977,1054.73,2,527.365,1054.73,Loyal Customers
15978,1098.78,1,1098.78,1098.78,Hibernating
15980,2398.86,3,799.62,2398.86,Can't Lose Them
15981,3408.48,8,426.06,3408.48,Champions
15983,1475.02,4,368.755,1475.02,Champions
15984,2837.67,10,283.767,2837.67,Champions
15985,1142.42,2,571.21,1142.42,At Risk
15986,168.12,1,168.12,168.12,Potential Loyalists
15987,1451.28,7,207.32571428571427,1451.28,Champions
15988,158.03,1,158.03,158.03,Potential Loyalists
15990,792.11,2,396.055,792.11,Loyal Customers
15992,41.989999999999995,1,41.989999999999995,41.989999999999995,Potential Loyalists
15993,2797.57,7,399.65285714285716,2797.57,Champions
15994,427.07,1,427.07,427.07,Hibernating
15996,1060.68,6,176.78,1060.68,Can't Lose Them
15998,3089.97,5,617.9939999999999,3089.9699999999993,Loyal Customers
16000,12393.7,3,4131.233333333334,12393.7,Champions
16003,2735.37,5,547.074,2735.37,Champions
16005,615.39,4,153.8475,615.39,Loyal Customers
16006,101.4,1,101.4,101.4,Lost Customers
16007,1701.94,4,425.485,1701.94,Loyal Customers
16008,478.78,3,159.59333333333333,478.78,Potential Loyalists
16009,992.71,4,248.1775,992.71,Champions
16010,407.5,3,135.83333333333334,407.5,At Risk
16011,3362.71,16,210.169375,3362.71,Champions
16012,1415.29,3,471.7633333333333,1415.29,Loyal Customers
16013,37130.6,47,790.0127659574467,37130.6,Champions
16014,662.38,3,220.79333333333332,662.38,Loyal Customers
16015,705.39,3,235.13,705.39,Loyal Customers
16016,1508.76,8,188.595,1508.76,Champions
16017,211.88,1,211.88,211.88,Hibernating
16018,408.90000000000003,2,204.45000000000002,408.90000000000003,At Risk
16019,3786.2400000000002,9,420.6933333333334,3786.2400000000007,Loyal Customers
16020,851.01,3,283.67,851.01,Loyal Customers
16022,628.28,1,628.28,628.28,Hibernating
16023,719.81,3,239.93666666666664,719.81,Loyal Customers
16024,251.24,1,251.24,251.24,Potential Loyalists
16025,439.65999999999997,1,439.65999999999997,439.65999999999997,Potential Loyalists
16026,236.09,1,236.09,236.09,Hibernating
16027,934.62,6,155.77,934.6200000000001,At Risk
16029,81024.84,63,1286.1085714285714,81024.84,Loyal Customers
16030,331.24,1,331.24,331.24,Lost Customers
16031,548.94,2,274.47,548.94,At Risk
16033,8816.4,20,440.82,8816.4,Champions
16034,437.7,3,145.9,437.70000000000005,At Risk
16036,758.92,2,379.46,758.92,At Risk
16037,855.02,3,285.00666666666666,855.02,At Risk
16038,471.78000000000003,3,157.26000000000002,471.7800000000001,Potential Loyalists
16040,1313.55,3,437.84999999999997,1313.55,Loyal Customers
16041,3166.4,3,1055.4666666666667,3166.4,Champions
16042,1197.27,5,239.454,1197.27,Champions
16043,773.99,4,193.4975,773.99,Loyal Customers
16045,1340.7,4,335.175,1340.7,Can't Lose Them
16048,256.44,2,128.22,256.44,At Risk
16049,1111.79,3,370.59666666666664,1111.79,Loyal Customers
16050,137.9,1,137.9,137.9,Lost Customers
16052,362.06,1,362.06,362.06,Hibernating
16053,1511.95,2,755.975,1511.95,Loyal Customers
16054,783.9,1,783.9,783.9,Hibernating
16055,134.8,1,134.8,134.8,Lost Customers
16056,664.85,1,664.85,664.85,Hibernating
16057,2263.12,7,323.30285714285714,2263.12,Champions
16059,1459.8600000000001,6,243.31000000000003,1459.8600000000001,Loyal Customers
16062,1153.62,4,288.405,1153.62,Champions
16063,335.32,1,335.32,335.32,Lost Customers
16065,372.09,1,372.09,372.09,Lost Customers
16066,1521.87,5,304.37399999999997,1521.87,Champions
16070,852.15,2,426.075,852.15,Loyal Customers
16071,326.24,1,326.24,326.24,Hibernating
16072,584.3199999999999,1,584.3199999999999,584.3199999999999,Hibernating
